Run_ID,Response
IMmotion150-p55787-ar-a1497,0
IMmotion150-p56237-ar-935a8,0
IMmotion150-p56741-ar-2a443,1
IMmotion150-p57764-ar-4767e,0
IMmotion150-p57834-ar-689be,1
IMmotion150-p58299-ar-b22ec,0
IMmotion150-p58399-ar-79085,1
IMmotion150-p59051-ar-41711,0
IMmotion150-p59055-ar-4260f,0
IMmotion150-p59257-ar-6f921,0
IMmotion150-p59809-ar-82372,0
IMmotion150-p60596-ar-f566c,0
IMmotion150-p60814-ar-1c2a5,0
IMmotion150-p60815-ar-9d32a,0
IMmotion150-p61622-ar-fa5bc,0
IMmotion150-p62140-ar-b5aff,0
IMmotion150-p63636-ar-c0f7a,1
IMmotion150-p64208-ar-cb57a,0
IMmotion150-p65110-ar-1da68,0
IMmotion150-p65181-ar-d3009,0
IMmotion150-p67597-ar-3e120,1
IMmotion150-p68239-ar-97ff2,0
IMmotion150-p69129-ar-219d6,1
IMmotion150-p69561-ar-e3544,1
IMmotion150-p69645-ar-a30d9,0
IMmotion150-p69986-ar-f1402,0
IMmotion150-p71382-ar-b68f5,1
IMmotion150-p71388-ar-986de,1
IMmotion150-p71514-ar-e7bfc,0
IMmotion150-p72473-ar-24ab7,0
IMmotion150-p73074-ar-379fe,0
IMmotion150-p73444-ar-3465e,1
IMmotion150-p73644-ar-34124,0
IMmotion150-p74056-ar-e60f3,0
IMmotion150-p75429-ar-a2056,0
IMmotion150-p75903-ar-ea05a,0
IMmotion150-p76620-ar-e3505,0
IMmotion150-p77236-ar-c51eb,0
IMmotion150-p77592-ar-348b3,1
IMmotion150-p77606-ar-73bce,0
IMmotion150-p77642-ar-cbdf8,0
IMmotion150-p77682-ar-10061,1
IMmotion150-p77957-ar-88277,0
IMmotion150-p78200-ar-d4750,1
IMmotion150-p78631-ar-e9937,0
IMmotion150-p78812-ar-68e58,0
IMmotion150-p78903-ar-d309d,0
IMmotion150-p80740-ar-0d631,0
IMmotion150-p82037-ar-d9253,1
IMmotion150-p82438-ar-00760,0
IMmotion150-p82773-ar-35d10,0
IMmotion150-p82892-ar-05ee2,0
IMmotion150-p83356-ar-c889c,0
IMmotion150-p83425-ar-25f19,0
IMmotion150-p84637-ar-a617b,0
IMmotion150-p84792-ar-cf28c,0
IMmotion150-p84835-ar-0f59f,0
IMmotion150-p87325-ar-e7c59,0
IMmotion150-p87381-ar-053ea,0
IMmotion150-p87690-ar-e7a69,0
IMmotion150-p88355-ar-06384,1
IMmotion150-p89981-ar-824ee,1
IMmotion150-p90170-ar-91593,0
IMmotion150-p90215-ar-05e00,0
IMmotion150-p90681-ar-3044c,0
IMmotion150-p90969-ar-eb279,0
IMmotion150-p91392-ar-c1e57,1
IMmotion150-p91890-ar-3f780,1
IMmotion150-p92137-ar-a61f4,1
IMmotion150-p92156-ar-acf8a,0
IMmotion150-p92869-ar-e2339,0
IMmotion150-p93090-ar-65a4c,0
IMmotion150-p96212-ar-544d1,0
IMmotion150-p96831-ar-c6d32,1
IMmotion150-p97816-ar-1270d,1
IMmotion150-p97909-ar-c7295,0
IMmotion150-p98637-ar-bcb5a,0
IMmotion150-p98987-ar-12652,0
IMmotion150-p99039-ar-ef7b7,0
IMVigor210-0257bb-ar-0257bbb,0
IMVigor210-025b45-ar-025b45c,0
IMVigor210-032c64-ar-032c642,0
IMVigor210-0571f1-ar-0571f17,0
IMVigor210-065890-ar-0658907,1
IMVigor210-0684af-ar-0684af7,1
IMVigor210-075e03-ar-075e037,1
IMVigor210-07a93a-ar-07a93a2,1
IMVigor210-08cce2-ar-08cce2f,0
IMVigor210-09c84e-ar-09c84ec,0
IMVigor210-0a0f2b-ar-0a0f2ba,0
IMVigor210-0a7c20-ar-0a7c209,0
IMVigor210-0bdb34-ar-0bdb342,0
IMVigor210-0ce9c9-ar-0ce9c98,0
IMVigor210-0d855c-ar-0d855cf,0
IMVigor210-0f956e-ar-0f956e7,0
IMVigor210-110501-ar-110501d,0
IMVigor210-12502d-ar-12502d9,0
IMVigor210-149386-ar-1493861,1
IMVigor210-14df63-ar-14df63a,1
IMVigor210-166a41-ar-166a419,0
IMVigor210-180398-ar-1803982,0
IMVigor210-181b63-ar-181b638,0
IMVigor210-187e05-ar-187e056,0
IMVigor210-18a4da-ar-18a4dab,0
IMVigor210-18b935-ar-18b9351,0
IMVigor210-18bc10-ar-18bc107,0
IMVigor210-18be5b-ar-18be5b3,0
IMVigor210-19fec8-ar-19fec8f,0
IMVigor210-1a87df-ar-1a87df7,0
IMVigor210-1ab1b2-ar-1ab1b28,0
IMVigor210-1abf01-ar-1abf01d,1
IMVigor210-1ac4e3-ar-1ac4e3d,0
IMVigor210-1c0ecf-ar-1c0ecfb,0
IMVigor210-1c8b08-ar-1c8b086,0
IMVigor210-1dda30-ar-1dda30f,0
IMVigor210-1e9c4d-ar-1e9c4d1,0
IMVigor210-1f66db-ar-1f66db5,1
IMVigor210-1f83eb-ar-1f83ebd,0
IMVigor210-1fa6bc-ar-1fa6bcb,0
IMVigor210-203dcf-ar-203dcf1,1
IMVigor210-2070b4-ar-2070b41,0
IMVigor210-230959-ar-2309593,0
IMVigor210-23aa15-ar-23aa15d,0
IMVigor210-25510f-ar-25510f3,1
IMVigor210-2570ff-ar-2570ff4,1
IMVigor210-26104d-ar-26104d5,0
IMVigor210-262422-ar-2624229,0
IMVigor210-27299a-ar-27299ae,1
IMVigor210-286870-ar-2868703,0
IMVigor210-28e603-ar-28e6031,0
IMVigor210-297c03-ar-297c030,0
IMVigor210-29da92-ar-29da928,0
IMVigor210-2b672f-ar-2b672f4,0
IMVigor210-2bba8c-ar-2bba8cb,0
IMVigor210-2c9586-ar-2c95861,0
IMVigor210-2dc3f0-ar-2dc3f04,0
IMVigor210-2e7aa8-ar-2e7aa8f,0
IMVigor210-2e9ac0-ar-2e9ac0b,1
IMVigor210-2eb07d-ar-2eb07de,1
IMVigor210-2f2289-ar-2f22893,0
IMVigor210-30b5c6-ar-30b5c6c,1
IMVigor210-30cf07-ar-30cf07d,0
IMVigor210-31d917-ar-31d9176,1
IMVigor210-31f41d-ar-31f41dd,0
IMVigor210-3330c0-ar-3330c03,0
IMVigor210-34430e-ar-34430ef,0
IMVigor210-36851b-ar-36851bc,0
IMVigor210-36a922-ar-36a9225,0
IMVigor210-36d873-ar-36d8739,0
IMVigor210-3894ac-ar-3894ac3,0
IMVigor210-39eb94-ar-39eb94f,0
IMVigor210-3a1c96-ar-3a1c963,0
IMVigor210-3b1066-ar-3b1066e,0
IMVigor210-3b15b4-ar-3b15b4c,1
IMVigor210-3cb94b-ar-3cb94b0,0
IMVigor210-3e04eb-ar-3e04eb9,1
IMVigor210-3e8baf-ar-3e8baff,0
IMVigor210-3ee5dc-ar-3ee5dcd,0
IMVigor210-415f36-ar-415f36a,0
IMVigor210-4305ab-ar-4305ab9,0
IMVigor210-4501e4-ar-4501e41,0
IMVigor210-45c8e6-ar-45c8e64,0
IMVigor210-468a9e-ar-468a9e1,0
IMVigor210-47fc46-ar-47fc46c,0
IMVigor210-49d487-ar-49d4875,0
IMVigor210-49f9b2-ar-49f9b2e,0
IMVigor210-4b0175-ar-4b0175e,0
IMVigor210-4b7ea0-ar-4b7ea01,0
IMVigor210-4caabd-ar-4caabd6,1
IMVigor210-523468-ar-5234688,0
IMVigor210-52500c-ar-52500ca,0
IMVigor210-52e3fa-ar-52e3fa3,0
IMVigor210-548551-ar-548551e,1
IMVigor210-54e58f-ar-54e58f1,0
IMVigor210-553c3c-ar-553c3c3,0
IMVigor210-557dde-ar-557dde1,0
IMVigor210-560f23-ar-560f23d,1
IMVigor210-563d62-ar-563d623,0
IMVigor210-568ce1-ar-568ce16,0
IMVigor210-572f19-ar-572f197,1
IMVigor210-5767dd-ar-5767dd7,1
IMVigor210-58e783-ar-58e7832,1
IMVigor210-59f392-ar-59f3928,0
IMVigor210-59fda9-ar-59fda90,0
IMVigor210-5a2347-ar-5a2347c,0
IMVigor210-5b57e4-ar-5b57e47,0
IMVigor210-5c139c-ar-5c139c5,0
IMVigor210-5cc2d9-ar-5cc2d90,0
IMVigor210-5cfa16-ar-5cfa169,0
IMVigor210-5d1dfd-ar-5d1dfd5,0
IMVigor210-5d989c-ar-5d989c8,0
IMVigor210-5e3bae-ar-5e3bae0,0
IMVigor210-5fe7a8-ar-5fe7a81,0
IMVigor210-6083aa-ar-6083aac,1
IMVigor210-6157c8-ar-6157c8f,1
IMVigor210-61b9d4-ar-61b9d4d,0
IMVigor210-61baf9-ar-61baf91,0
IMVigor210-62fb13-ar-62fb138,0
IMVigor210-63405b-ar-63405b0,0
IMVigor210-63b218-ar-63b2189,0
IMVigor210-65afda-ar-65afda2,0
IMVigor210-6662f5-ar-6662f51,0
IMVigor210-670649-ar-670649e,1
IMVigor210-675a12-ar-675a12a,0
IMVigor210-6780ed-ar-6780ed4,0
IMVigor210-6792d6-ar-6792d6e,0
IMVigor210-681e4b-ar-681e4bf,1
IMVigor210-6964a6-ar-6964a6d,0
IMVigor210-6cb230-ar-6cb230f,1
IMVigor210-6cbc10-ar-6cbc10a,0
IMVigor210-6d2ae0-ar-6d2ae0c,0
IMVigor210-6dd7ad-ar-6dd7ad1,0
IMVigor210-6f2a10-ar-6f2a102,1
IMVigor210-6ff654-ar-6ff654a,1
IMVigor210-7114d9-ar-7114d99,0
IMVigor210-716f54-ar-716f54e,0
IMVigor210-727c0e-ar-727c0e9,1
IMVigor210-73663e-ar-73663ee,1
IMVigor210-75142f-ar-75142fc,0
IMVigor210-7538ad-ar-7538ad9,0
IMVigor210-753d4b-ar-753d4bb,0
IMVigor210-75f12d-ar-75f12d1,0
IMVigor210-76a431-ar-76a431b,0
IMVigor210-771445-ar-771445e,1
IMVigor210-7829a3-ar-7829a34,0
IMVigor210-789319-ar-7893196,0
IMVigor210-7aa01f-ar-7aa01fc,0
IMVigor210-7b4000-ar-7b40007,1
IMVigor210-7bff23-ar-7bff231,0
IMVigor210-7c67b0-ar-7c67b05,0
IMVigor210-7d2dfb-ar-7d2dfba,0
IMVigor210-7d7c54-ar-7d7c546,1
IMVigor210-7f0d9c-ar-7f0d9cc,0
IMVigor210-7fb698-ar-7fb6987,0
IMVigor210-7fb7a1-ar-7fb7a13,0
IMVigor210-80c618-ar-80c6183,0
IMVigor210-81b715-ar-81b7152,0
IMVigor210-822b22-ar-822b226,0
IMVigor210-8533e5-ar-8533e5e,1
IMVigor210-85f0a3-ar-85f0a3a,0
IMVigor210-87a8e1-ar-87a8e18,0
IMVigor210-8884fe-ar-8884fe4,1
IMVigor210-8a1b0e-ar-8a1b0e0,1
IMVigor210-8b4b8b-ar-8b4b8b0,0
IMVigor210-8e4698-ar-8e46983,0
IMVigor210-8e8ef2-ar-8e8ef23,0
IMVigor210-8f2275-ar-8f2275c,0
IMVigor210-91c47b-ar-91c47b0,1
IMVigor210-9306c5-ar-9306c5c,0
IMVigor210-9410b8-ar-9410b86,0
IMVigor210-943df5-ar-943df5c,0
IMVigor210-94859b-ar-94859b4,0
IMVigor210-9539a4-ar-9539a4f,0
IMVigor210-957378-ar-957378b,0
IMVigor210-961d04-ar-961d04c,0
IMVigor210-972530-ar-9725303,0
IMVigor210-978a58-ar-978a587,0
IMVigor210-97a00e-ar-97a00e0,1
IMVigor210-99a46b-ar-99a46b9,0
IMVigor210-9a2cf3-ar-9a2cf3c,0
IMVigor210-9aa6a0-ar-9aa6a09,0
IMVigor210-9cafb9-ar-9cafb90,0
IMVigor210-9d2494-ar-9d24941,0
IMVigor210-9dacca-ar-9daccaf,0
IMVigor210-9e11ec-ar-9e11ec6,0
IMVigor210-9fb814-ar-9fb814c,0
IMVigor210-a1871f-ar-a1871f4,0
IMVigor210-a1e62d-ar-a1e62d3,0
IMVigor210-a32177-ar-a321770,0
IMVigor210-a424c7-ar-a424c75,0
IMVigor210-a535fc-ar-a535fcd,1
IMVigor210-a90d73-ar-a90d73f,0
IMVigor210-a913c6-ar-a913c61,0
IMVigor210-a9ca85-ar-a9ca853,0
IMVigor210-aabf4a-ar-aabf4af,0
IMVigor210-aaf505-ar-aaf505c,1
IMVigor210-ab8052-ar-ab8052a,0
IMVigor210-abc151-ar-abc151b,0
IMVigor210-ad83c9-ar-ad83c9c,0
IMVigor210-ae0262-ar-ae02629,0
IMVigor210-ae1690-ar-ae16904,0
IMVigor210-ae4da2-ar-ae4da27,0
IMVigor210-aec738-ar-aec7380,1
IMVigor210-af42c1-ar-af42c15,0
IMVigor210-b0a83e-ar-b0a83e5,0
IMVigor210-b0d11d-ar-b0d11db,0
IMVigor210-b15ac6-ar-b15ac6e,1
IMVigor210-b15ad0-ar-b15ad09,0
IMVigor210-b2e4a0-ar-b2e4a08,0
IMVigor210-b2f1d0-ar-b2f1d0e,1
IMVigor210-b3c022-ar-b3c0229,1
IMVigor210-b419a8-ar-b419a8f,1
IMVigor210-b470eb-ar-b470eb8,1
IMVigor210-b4c7a0-ar-b4c7a00,0
IMVigor210-b8070b-ar-b8070b7,0
IMVigor210-b8101c-ar-b8101c5,0
IMVigor210-b963dd-ar-b963dda,0
IMVigor210-ba1a34-ar-ba1a34b,0
IMVigor210-ba7176-ar-ba7176a,0
IMVigor210-bc8dc3-ar-bc8dc3a,0
IMVigor210-bcb07b-ar-bcb07ba,0
IMVigor210-bcbc79-ar-bcbc795,0
IMVigor210-bda79f-ar-bda79f9,0
IMVigor210-be83ea-ar-be83eae,0
IMVigor210-bf1a3a-ar-bf1a3ae,1
IMVigor210-bfdffb-ar-bfdffb9,0
IMVigor210-c0d625-ar-c0d625a,0
IMVigor210-c0da5d-ar-c0da5d4,0
IMVigor210-c0ef41-ar-c0ef41a,0
IMVigor210-c1251c-ar-c1251c7,1
IMVigor210-c1b27b-ar-c1b27bc,1
IMVigor210-c2a182-ar-c2a1820,1
IMVigor210-c57ead-ar-c57eadb,0
IMVigor210-c69253-ar-c692536,0
IMVigor210-c6eff0-ar-c6eff05,0
IMVigor210-c919ae-ar-c919aeb,1
IMVigor210-cabb6d-ar-cabb6d5,0
IMVigor210-cb132b-ar-cb132b0,0
IMVigor210-cc4675-ar-cc4675f,0
IMVigor210-cc7a42-ar-cc7a42d,1
IMVigor210-ce39dd-ar-ce39dd7,0
IMVigor210-cf018f-ar-cf018fe,0
IMVigor210-d02712-ar-d027124,1
IMVigor210-d135d5-ar-d135d58,0
IMVigor210-d1bd63-ar-d1bd637,0
IMVigor210-d215b5-ar-d215b50,0
IMVigor210-d2492b-ar-d2492b2,0
IMVigor210-d35318-ar-d353181,1
IMVigor210-d36012-ar-d360128,1
IMVigor210-d3bd67-ar-d3bd679,1
IMVigor210-d43f89-ar-d43f893,1
IMVigor210-d4c083-ar-d4c0837,0
IMVigor210-d636e3-ar-d636e34,0
IMVigor210-d697ba-ar-d697ba7,0
IMVigor210-d7d57e-ar-d7d57ee,1
IMVigor210-d86389-ar-d86389d,0
IMVigor210-d98bac-ar-d98bac0,0
IMVigor210-da4d89-ar-da4d892,0
IMVigor210-dab9ca-ar-dab9ca8,0
IMVigor210-dad5c2-ar-dad5c29,0
IMVigor210-db3f50-ar-db3f50c,0
IMVigor210-dcae54-ar-dcae54f,0
IMVigor210-dee101-ar-dee1011,0
IMVigor210-df3e42-ar-df3e42c,0
IMVigor210-e07c45-ar-e07c456,0
IMVigor210-e0c49e-ar-e0c49ea,0
IMVigor210-e1eb5d-ar-e1eb5d9,1
IMVigor210-e3210d-ar-e3210d3,0
IMVigor210-e3d426-ar-e3d4266,0
IMVigor210-e41b1e-ar-e41b1e7,0
IMVigor210-e50d15-ar-e50d15f,1
IMVigor210-e56c96-ar-e56c96c,0
IMVigor210-e5bc41-ar-e5bc417,0
IMVigor210-e71235-ar-e712352,1
IMVigor210-e7bcab-ar-e7bcab0,0
IMVigor210-e7bf6c-ar-e7bf6c0,0
IMVigor210-e7e4f7-ar-e7e4f7c,0
IMVigor210-e9475f-ar-e9475f7,0
IMVigor210-e94c30-ar-e94c30c,0
IMVigor210-e97af0-ar-e97af0f,0
IMVigor210-e9ae8b-ar-e9ae8be,0
IMVigor210-eaa477-ar-eaa477a,1
IMVigor210-eb2962-ar-eb29625,0
IMVigor210-eb587a-ar-eb587a6,0
IMVigor210-ee3844-ar-ee3844c,0
IMVigor210-ef0e3d-ar-ef0e3d2,0
IMVigor210-eff2ce-ar-eff2ce3,0
IMVigor210-f20b82-ar-f20b827,0
IMVigor210-f275eb-ar-f275eb8,1
IMVigor210-f28c01-ar-f28c015,0
IMVigor210-f2aae1-ar-f2aae14,0
IMVigor210-f3a9bc-ar-f3a9bce,0
IMVigor210-f82bbd-ar-f82bbdc,0
IMVigor210-fb7aec-ar-fb7aec7,1
IMVigor210-fd9476-ar-fd94761,0
IMVigor210-fed609-ar-fed6099,0
IMVigor210-ffa5c7-ar-ffa5c7c,1
Miao_Science_2018-p0012-ar-206,0
Miao_Science_2018-p0023-ar-197,1
